VAR_ROT0.00_SH_Z0.017_Y0.279/Z0.017Y0.279O_IN0.00OUTA1.77_F7_M.50.PMS 
     0.50000000     0.70400000     0.27900000     0.01700000 
                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37                  38                  39                  40                  41                  42                  43                  44                  45                  46                  47                  48                  49                  50                  51                  52                  53                  54                  55                  56                  57                  58                  59                  60                  61                  62                  63                  64                  65                  66                  67                  68                  69                  70 
BEGIN TRACK 
                MODE                MASS                 AGE               Dtime               LOG_L              LOG_TE                CONV               QSCHW               QDISC               QINTE                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               QTMAX                XCEN               XHE3C                YCEN                  DM                RATE                   M                 MO1              XC_cen              XO_cen              XN_cen              Rhtmax                Xsup                Ysup               XCsup               XOsup               XNsup             XC13sup                LNUC                  LX                 QH1                 QH2                  LY                QHE1                QHE2                  LC                 QC1                 QC2              LNEUTR             L_EX_LT             lgL_SCT              lgL_AC            lgL_AC_T              L_GRAV               Rstar                 r_x              tau_xy             tau_thy                f_th                 n_c            aL_x_tot                  MU                MU_E                 CI1                 CF1                 CI2                 CF2                 CI3                 CF3                 CI4                 CF4                 CI5                 CF5                MFIT             CPU_SEC
                 306    5.0000000000e-01    1.0000000000e-01    9.7138000000e+02    1.3648300000e+00    3.5795800000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5886300000e+00   -2.3697000000e+00    1.1339950000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.6400000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.3700000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0143000000e-01    7.7508900000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2066000000e-01    0.0000000000e+00    9.9625956570e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9625956570e-01    9.2147000000e+02
                 307    5.0000000000e-01    1.0000000000e-01    9.3524000000e+02    1.3756200000e+00    3.5790200000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5826800000e+00   -2.3873200000e+00    1.1316380000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.5600000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.3870000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0177000000e-01    7.8678500000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2067000000e-01    0.0000000000e+00    9.9588552220e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9588552220e-01    9.2224000000e+02
                 308    5.0000000000e-01    1.0000000000e-01    9.0058000000e+02    1.3864300000e+00    3.5784700000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5767300000e+00   -2.4049300000e+00    1.1292810000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.5600000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.4050000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0150000000e-01    7.9867100000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2068000000e-01    0.0000000000e+00    9.9588552220e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9588552220e-01    9.2263000000e+02
                 309    5.0000000000e-01    1.0000000000e-01    8.6619000000e+02    1.3972300000e+00    3.5779100000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5707700000e+00   -2.4225700000e+00    1.1269200000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.4800000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.4230000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0177000000e-01    8.1076700000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2070000000e-01    0.0000000000e+00    9.9547407440e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9547407440e-01    9.2335000000e+02
                 310    5.0000000000e-01    1.0000000000e-01    8.3353000000e+02    1.4080500000e+00    3.5773500000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5648100000e+00   -2.4401900000e+00    1.1245610000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.4800000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.4400000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0147000000e-01    8.2304900000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2071000000e-01    0.0000000000e+00    9.9547407440e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9547407440e-01    9.2374000000e+02
                 311    5.0000000000e-01    1.0000000000e-01    8.0142000000e+02    1.4188600000e+00    3.5767800000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5588400000e+00   -2.4578400000e+00    1.1221980000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.4000000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.4580000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0179000000e-01    8.3554900000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2072000000e-01    0.0000000000e+00    9.9502148190e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9502148190e-01    9.2450000000e+02
                 312    5.0000000000e-01    1.0000000000e-01    7.7069000000e+02    1.4296700000e+00    3.5762000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5528700000e+00   -2.4754600000e+00    1.1198370000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.4000000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.4750000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0153000000e-01    8.4823900000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2073000000e-01    0.0000000000e+00    9.9502148190e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9502148190e-01    9.2490000000e+02
                 313    5.0000000000e-01    1.0000000000e-01    7.4126000000e+02    1.4404600000e+00    3.5756200000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5469000000e+00   -2.4930800000e+00    1.1174760000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.4000000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.4930000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0138000000e-01    8.6113800000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2074000000e-01    0.0000000000e+00    9.9502148190e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9502148190e-01    9.2537000000e+02
                 314    5.0000000000e-01    1.0000000000e-01    7.1369000000e+02    1.4512500000e+00    3.5750300000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5409100000e+00   -2.5107700000e+00    1.1151080000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.3300000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.5110000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0185000000e-01    8.7428800000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2076000000e-01    0.0000000000e+00    9.9452363010e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9452363010e-01    9.2591000000e+02
                 315    5.0000000000e-01    1.0000000000e-01    6.8696000000e+02    1.4620200000e+00    3.5744300000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5349200000e+00   -2.5284400000e+00    1.1127410000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.3300000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.5280000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0148000000e-01    8.8764600000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2077000000e-01    0.0000000000e+00    9.9452363010e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9452363010e-01    9.2633000000e+02
                 316    5.0000000000e-01    1.0000000000e-01    6.6192000000e+02    1.4728500000e+00    3.5738300000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5289100000e+00   -2.5461800000e+00    1.1103650000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.2500000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.5460000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0180000000e-01    9.0127600000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2078000000e-01    0.0000000000e+00    9.9397599310e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9397599310e-01    9.2708000000e+02
                 317    5.0000000000e-01    1.0000000000e-01    6.3599000000e+02    1.4836500000e+00    3.5732200000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5229000000e+00   -2.5638800000e+00    1.1079930000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.2500000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.5640000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0156000000e-01    9.1510400000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2079000000e-01    0.0000000000e+00    9.9397599310e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9397599310e-01    9.2751000000e+02
                 318    5.0000000000e-01    1.0000000000e-01    6.1200000000e+02    1.4944600000e+00    3.5726100000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5168900000e+00   -2.5815900000e+00    1.1056190000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.2500000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.5820000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0150000000e-01    9.2917200000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2081000000e-01    0.0000000000e+00    9.9397599310e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9397599310e-01    9.2803000000e+02
                 319    5.0000000000e-01    1.0000000000e-01    5.8878000000e+02    1.5052700000e+00    3.5719900000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    5.5108500000e+00   -2.5993500000e+00    1.1032380000e+01    0.0000000000e+00    7.0398000000e-01    2.5248000000e-05    2.7897000000e-01    0.0000000000e+00    0.0000000000e+00    5.1700000000e+02    1.0000000000e+00    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04   -2.5990000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    1.2001100000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0182000000e-01    9.4350700000e+11    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2082000000e-01    0.0000000000e+00    9.9337359240e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9337359240e-01    9.2876000000e+02
